showname,city,theatre,weekending,type,book adaptation,film adaptation,gross
WICKED,NEW YORK,GERSHWIN THEATRE,2/18/07,ENGLISH,1,0,"$1,407,207.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/25/07,ENGLISH,1,0,"$1,452,306.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/4/07,ENGLISH,1,0,"$1,355,906.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/11/07,ENGLISH,1,0,"$1,370,150.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/18/07,ENGLISH,1,0,"$1,388,693.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/25/07,ENGLISH,1,0,"$1,380,917.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/1/07,ENGLISH,1,0,"$1,392,168.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/8/07,ENGLISH,1,0,"$1,467,527.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/15/07,ENGLISH,1,0,"$1,487,336.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/22/07,ENGLISH,1,0,"$1,401,980.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/29/07,ENGLISH,1,0,"$1,389,502.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/6/07,ENGLISH,1,0,"$1,384,931.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/13/07,ENGLISH,1,0,"$1,390,500.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/20/07,ENGLISH,1,0,"$1,389,293.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/27/07,ENGLISH,1,0,"$1,404,241.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/3/07,ENGLISH,1,0,"$1,388,636.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/10/07,ENGLISH,1,0,"$1,401,805.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/17/07,ENGLISH,1,0,"$1,426,820.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/24/07,ENGLISH,1,0,"$1,445,474.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/1/07,ENGLISH,1,0,"$1,455,985.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/8/07,ENGLISH,1,0,"$1,469,948.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/15/07,ENGLISH,1,0,"$1,468,400.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/22/07,ENGLISH,1,0,"$1,472,649.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/29/07,ENGLISH,1,0,"$1,480,955.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/5/07,ENGLISH,1,0,"$1,489,919.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/12/07,ENGLISH,1,0,"$1,492,271.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/19/07,ENGLISH,1,0,"$1,483,860.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/26/07,ENGLISH,1,0,"$1,472,393.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/2/07,ENGLISH,1,0,"$1,480,508.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/9/07,ENGLISH,1,0,"$1,383,807.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/16/07,ENGLISH,1,0,"$1,353,236.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/23/07,ENGLISH,1,0,"$1,405,642.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/30/07,ENGLISH,1,0,"$1,401,662.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/7/07,ENGLISH,1,0,"$1,398,878.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/14/07,ENGLISH,1,0,"$1,433,557.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/21/07,ENGLISH,1,0,"$1,449,978.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/28/07,ENGLISH,1,0,"$1,435,731.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/4/07,ENGLISH,1,0,"$1,335,757.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/11/07,ENGLISH,1,0,"$852,843.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/2/07,ENGLISH,1,0,"$941,588.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/9/07,ENGLISH,1,0,"$1,446,244.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/16/07,ENGLISH,1,0,"$1,449,240.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/23/07,ENGLISH,1,0,"$1,707,129.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/30/07,ENGLISH,1,0,"$1,839,950.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/6/08,ENGLISH,1,0,"$1,494,991.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/13/08,ENGLISH,1,0,"$1,400,269.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/20/08,ENGLISH,1,0,"$1,371,768.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/27/08,ENGLISH,1,0,"$1,343,579.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/3/08,ENGLISH,1,0,"$1,344,206.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/10/08,ENGLISH,1,0,"$1,310,705.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/17/08,ENGLISH,1,0,"$1,363,888.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/24/08,ENGLISH,1,0,"$1,507,849.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/2/08,ENGLISH,1,0,"$1,360,610.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/9/08,ENGLISH,1,0,"$1,378,638.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/16/08,ENGLISH,1,0,"$1,456,447.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/23/08,ENGLISH,1,0,"$1,503,737.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/30/08,ENGLISH,1,0,"$1,544,646.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/6/08,ENGLISH,1,0,"$1,501,041.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/13/08,ENGLISH,1,0,"$1,506,420.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/20/08,ENGLISH,1,0,"$1,507,124.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/27/08,ENGLISH,1,0,"$1,468,682.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/4/08,ENGLISH,1,0,"$1,439,333.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/11/08,ENGLISH,1,0,"$1,434,150.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/18/08,ENGLISH,1,0,"$1,446,047.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/25/08,ENGLISH,1,0,"$1,451,486.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/1/08,ENGLISH,1,0,"$1,432,317.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/8/08,ENGLISH,1,0,"$1,447,560.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/15/08,ENGLISH,1,0,"$1,457,315.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/22/08,ENGLISH,1,0,"$1,475,342.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/29/08,ENGLISH,1,0,"$1,501,368.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/6/08,ENGLISH,1,0,"$1,518,261.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/13/08,ENGLISH,1,0,"$1,513,604.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/20/08,ENGLISH,1,0,"$1,522,706.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/27/08,ENGLISH,1,0,"$1,522,686.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/3/08,ENGLISH,1,0,"$1,533,498.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/10/08,ENGLISH,1,0,"$1,534,964.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/17/08,ENGLISH,1,0,"$1,527,832.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/24/08,ENGLISH,1,0,"$1,511,914.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/31/08,ENGLISH,1,0,"$1,521,795.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/7/08,ENGLISH,1,0,"$1,351,513.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/14/08,ENGLISH,1,0,"$1,351,548.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/21/08,ENGLISH,1,0,"$1,391,903.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/28/08,ENGLISH,1,0,"$1,383,988.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/5/08,ENGLISH,1,0,"$1,402,931.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/12/08,ENGLISH,1,0,"$1,419,612.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/19/08,ENGLISH,1,0,"$1,431,479.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/26/08,ENGLISH,1,0,"$1,418,491.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/2/08,ENGLISH,1,0,"$1,403,819.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/9/08,ENGLISH,1,0,"$1,363,108.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/16/08,ENGLISH,1,0,"$1,305,090.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/23/08,ENGLISH,1,0,"$1,325,394.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/30/08,ENGLISH,1,0,"$1,800,907.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/7/08,ENGLISH,1,0,"$1,402,358.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/14/08,ENGLISH,1,0,"$1,430,967.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/21/08,ENGLISH,1,0,"$1,499,186.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/28/08,ENGLISH,1,0,"$1,803,262.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/4/09,ENGLISH,1,0,"$1,769,489.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/11/09,ENGLISH,1,0,"$1,365,879.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/18/09,ENGLISH,1,0,"$1,302,387.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/25/09,ENGLISH,1,0,"$1,236,816.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/1/09,ENGLISH,1,0,"$1,212,812.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/8/09,ENGLISH,1,0,"$1,169,304.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/15/09,ENGLISH,1,0,"$1,228,776.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/22/09,ENGLISH,1,0,"$1,449,915.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/1/09,ENGLISH,1,0,"$1,241,055.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/8/09,ENGLISH,1,0,"$1,231,466.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/15/09,ENGLISH,1,0,"$1,305,496.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/22/09,ENGLISH,1,0,"$1,444,495.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/29/09,ENGLISH,1,0,"$1,413,721.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/5/09,ENGLISH,1,0,"$1,408,086.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/12/09,ENGLISH,1,0,"$1,524,141.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/19/09,ENGLISH,1,0,"$1,539,124.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/26/09,ENGLISH,1,0,"$1,458,664.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/3/09,ENGLISH,1,0,"$1,384,780.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/10/09,ENGLISH,1,0,"$1,380,171.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/17/09,ENGLISH,1,0,"$1,403,974.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/24/09,ENGLISH,1,0,"$1,416,179.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/31/09,ENGLISH,1,0,"$1,552,347.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/7/09,ENGLISH,1,0,"$1,545,886.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/14/09,ENGLISH,1,0,"$1,572,092.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/21/09,ENGLISH,1,0,"$1,579,549.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/28/09,ENGLISH,1,0,"$1,606,120.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/5/09,ENGLISH,1,0,"$1,573,163.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/12/09,ENGLISH,1,0,"$1,616,649.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/19/09,ENGLISH,1,0,"$1,634,385.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/26/09,ENGLISH,1,0,"$1,632,856.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/2/09,ENGLISH,1,0,"$1,627,239.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/9/09,ENGLISH,1,0,"$1,649,459.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/16/09,ENGLISH,1,0,"$1,645,488.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/23/09,ENGLISH,1,0,"$1,634,843.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/30/09,ENGLISH,1,0,"$1,609,027.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/6/09,ENGLISH,1,0,"$1,549,937.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/13/09,ENGLISH,1,0,"$1,406,548.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/20/09,ENGLISH,1,0,"$1,441,683.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/27/09,ENGLISH,1,0,"$1,481,120.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/4/09,ENGLISH,1,0,"$1,470,532.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/11/09,ENGLISH,1,0,"$1,552,645.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/18/09,ENGLISH,1,0,"$1,554,561.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/25/09,ENGLISH,1,0,"$1,525,772.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/1/09,ENGLISH,1,0,"$1,489,548.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/8/09,ENGLISH,1,0,"$1,511,167.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/15/09,ENGLISH,1,0,"$1,549,328.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/22/09,ENGLISH,1,0,"$1,430,006.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/29/09,ENGLISH,1,0,"$2,086,135.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/6/09,ENGLISH,1,0,"$1,535,600.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/13/09,ENGLISH,1,0,"$1,624,400.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/20/09,ENGLISH,1,0,"$1,604,791.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/27/09,ENGLISH,1,0,"$2,092,745.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/3/10,ENGLISH,1,0,"$2,125,740.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/10/10,ENGLISH,1,0,"$1,539,959.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/17/10,ENGLISH,1,0,"$1,460,131.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/24/10,ENGLISH,1,0,"$1,377,097.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/31/10,ENGLISH,1,0,"$1,337,056.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/7/10,ENGLISH,1,0,"$1,285,902.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/14/10,ENGLISH,1,0,"$1,359,810.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/21/10,ENGLISH,1,0,"$1,602,783.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/28/10,ENGLISH,1,0,"$1,353,808.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/7/10,ENGLISH,1,0,"$1,337,882.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/14/10,ENGLISH,1,0,"$1,505,286.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/21/10,ENGLISH,1,0,"$1,583,765.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/28/10,ENGLISH,1,0,"$1,565,719.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/4/10,ENGLISH,1,0,"$1,686,510.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/11/10,ENGLISH,1,0,"$1,678,013.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/18/10,ENGLISH,1,0,"$1,561,198.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/25/10,ENGLISH,1,0,"$1,565,019.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/2/10,ENGLISH,1,0,"$1,510,925.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/9/10,ENGLISH,1,0,"$1,529,199.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/16/10,ENGLISH,1,0,"$1,549,754.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/23/10,ENGLISH,1,0,"$1,576,010.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/30/10,ENGLISH,1,0,"$1,570,390.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/6/10,ENGLISH,1,0,"$1,570,925.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/13/10,ENGLISH,1,0,"$1,614,485.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/20/10,ENGLISH,1,0,"$1,620,876.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/27/10,ENGLISH,1,0,"$1,641,718.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/4/10,ENGLISH,1,0,"$1,620,851.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/11/10,ENGLISH,1,0,"$1,650,562.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/18/10,ENGLISH,1,0,"$1,681,570.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/25/10,ENGLISH,1,0,"$1,707,154.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/1/10,ENGLISH,1,0,"$1,720,540.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/8/10,ENGLISH,1,0,"$1,745,925.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/15/10,ENGLISH,1,0,"$1,733,834.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/22/10,ENGLISH,1,0,"$1,688,034.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/29/10,ENGLISH,1,0,"$1,664,108.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/5/10,ENGLISH,1,0,"$1,622,078.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/12/10,ENGLISH,1,0,"$1,400,569.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/19/10,ENGLISH,1,0,"$1,479,055.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/26/10,ENGLISH,1,0,"$1,495,013.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/3/10,ENGLISH,1,0,"$1,507,992.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/10/10,ENGLISH,1,0,"$1,602,698.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/17/10,ENGLISH,1,0,"$1,576,947.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/24/10,ENGLISH,1,0,"$1,573,370.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/31/10,ENGLISH,1,0,"$1,541,013.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/7/10,ENGLISH,1,0,"$1,547,866.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/14/10,ENGLISH,1,0,"$1,567,087.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/21/10,ENGLISH,1,0,"$1,509,711.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/28/10,ENGLISH,1,0,"$2,150,665.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/5/10,ENGLISH,1,0,"$1,566,919.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/12/10,ENGLISH,1,0,"$1,645,313.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/19/10,ENGLISH,1,0,"$1,631,743.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/26/10,ENGLISH,1,0,"$2,153,110.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/2/11,ENGLISH,1,0,"$2,228,235.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/9/11,ENGLISH,1,0,"$1,588,456.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/16/11,ENGLISH,1,0,"$1,540,868.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/23/11,ENGLISH,1,0,"$1,401,082.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/30/11,ENGLISH,1,0,"$1,308,560.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/6/11,ENGLISH,1,0,"$1,214,880.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/13/11,ENGLISH,1,0,"$1,436,121.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/20/11,ENGLISH,1,0,"$1,526,036.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/27/11,ENGLISH,1,0,"$1,660,095.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/6/11,ENGLISH,1,0,"$1,388,574.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/13/11,ENGLISH,1,0,"$1,545,232.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/20/11,ENGLISH,1,0,"$1,670,779.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,3/27/11,ENGLISH,1,0,"$1,627,422.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/3/11,ENGLISH,1,0,"$1,623,653.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/10/11,ENGLISH,1,0,"$1,646,991.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/17/11,ENGLISH,1,0,"$1,663,270.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,4/24/11,ENGLISH,1,0,"$1,843,855.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/1/11,ENGLISH,1,0,"$1,736,420.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/8/11,ENGLISH,1,0,"$1,599,916.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/15/11,ENGLISH,1,0,"$1,606,974.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/22/11,ENGLISH,1,0,"$1,696,763.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,5/29/11,ENGLISH,1,0,"$1,732,752.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/5/11,ENGLISH,1,0,"$1,705,602.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/12/11,ENGLISH,1,0,"$1,752,076.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/19/11,ENGLISH,1,0,"$1,775,427.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,6/26/11,ENGLISH,1,0,"$1,830,739.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/3/11,ENGLISH,1,0,"$1,835,710.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/10/11,ENGLISH,1,0,"$1,867,819.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/17/11,ENGLISH,1,0,"$1,863,700.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/24/11,ENGLISH,1,0,"$1,882,731.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,7/31/11,ENGLISH,1,0,"$1,892,399.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/7/11,ENGLISH,1,0,"$1,887,489.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/14/11,ENGLISH,1,0,"$1,886,230.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/21/11,ENGLISH,1,0,"$1,820,989.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,8/28/11,ENGLISH,1,0,"$1,031,290.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/4/11,ENGLISH,1,0,"$1,602,104.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/11/11,ENGLISH,1,0,"$1,253,990.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/18/11,ENGLISH,1,0,"$1,479,369.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,9/25/11,ENGLISH,1,0,"$1,561,913.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/2/11,ENGLISH,1,0,"$1,593,748.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/9/11,ENGLISH,1,0,"$1,656,867.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/16/11,ENGLISH,1,0,"$1,675,421.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/23/11,ENGLISH,1,0,"$1,698,824.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,10/30/11,ENGLISH,1,0,"$1,629,545.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/6/11,ENGLISH,1,0,"$1,535,611.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/13/11,ENGLISH,1,0,"$1,646,583.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/20/11,ENGLISH,1,0,"$1,535,489.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,11/27/11,ENGLISH,1,0,"$2,205,025.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/4/11,ENGLISH,1,0,"$1,656,955.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/11/11,ENGLISH,1,0,"$1,777,817.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/18/11,ENGLISH,1,0,"$1,762,301.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,12/25/11,ENGLISH,1,0,"$2,107,015.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/1/12,ENGLISH,1,0,"$2,712,535.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/8/12,ENGLISH,1,0,"$1,850,216.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/15/12,ENGLISH,1,0,"$1,792,976.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/22/12,ENGLISH,1,0,"$1,534,111.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,1/29/12,ENGLISH,1,0,"$1,503,461.00 "
WICKED,NEW YORK,GERSHWIN THEATRE,2/5/12,ENGLISH,1,0,"$1,349,433.00 "
